HHID,total_land_ha,n_plots,hh_has_irrigated_plot,land_tenure_mode,hh_size,has_farm_equipment,has_extension_access,District,region,is_urban,hhweight,head_age,head_is_male,head_marital_status,km_cluster
1FA9EA1182A34CE08F1C9DC08F692932,0.24282000958919525,2,0.0,FREEHOLD,2.0,1.0,0.0,Mzuzu City,North,1.0,87.40596710510522,27,1.0,NEVER MARRIED,6
1FAA1FFA2B04492D84C95236EA59EE76,0.4856400191783905,4,0.0,CUSTOMARY,4.0,1.0,0.0,Thyolo,Southern,0.0,132.0059454535774,33,0.0,SEPARATED,2
1FAB08D3452849D3B1038D1A18145A08,0.6070500016212463,2,0.0,CUSTOMARY,6.0,1.0,0.0,Chikwawa,Southern,0.0,53.378446830353944,53,1.0,MONOGAMOUS MARRIED OR NON-FORMAL UNION,0
1FAF835692484A879BC3360D86469033,0.5058749914169312,3,0.0,CUSTOMARY,5.0,1.0,1.0,Mchinji,Central,0.0,96.92833889322971,39,0.0,SEPARATED,5
1FB03EF7175C43F6921EDEAB06E31CC4,1.2141000032424927,2,0.0,FREEHOLD,6.0,1.0,1.0,Mchinji,Central,0.0,102.99073988265276,65,1.0,MONOGAMOUS MARRIED OR NON-FORMAL UNION,5
1FB50E22CB354CC5944CC1D83667BAAC,0.30352500081062317,3,0.0,CUSTOMARY,3.0,1.0,0.0,Ntcheu,Central,0.0,69.44487495492471,30,1.0,MONOGAMOUS MARRIED OR NON-FORMAL UNION,0
1FB6261F7ABC4EA8A39A519D6C1F43B7,0.40470001101493835,1,0.0,LEASEHOLD,2.0,1.0,0.0,Dowa,Central,0.0,166.47857632648157,27,1.0,MONOGAMOUS MARRIED OR NON-FORMAL UNION,0
1FBC1B79B77B429EB19B60324557F07A,1.6188000440597534,3,0.0,CUSTOMARY,7.0,1.0,0.0,Dowa,Central,0.0,111.80791271482393,32,1.0,MONOGAMOUS MARRIED OR NON-FORMAL UNION,0
1FC58B2A08E047C0A48F755C3039190A,0.8094000220298767,2,0.0,CUSTOMARY,3.0,1.0,0.0,Lilongwe City,Central,1.0,63.67960088484082,29,1.0,MONOGAMOUS MARRIED OR NON-FORMAL UNION,6
1FC748B44DD34CCD8E0A1A6446E9D149,0.1618800014257431,2,0.0,CUSTOMARY,3.0,1.0,0.0,Balaka,Southern,0.0,165.87508493179337,22,0.0,MONOGAMOUS MARRIED OR NON-FORMAL UNION,2
1FC93D878A764383ADAA09B7A98DD0C5,1.416450023651123,3,0.0,CUSTOMARY,3.0,1.0,0.0,Dedza,Central,0.0,92.04669683601806,27,1.0,MONOGAMOUS MARRIED OR NON-FORMAL UNION,0
1FCA6C34F32B4ADABD8340394B199FE2,0.4249350130558014,1,0.0,CUSTOMARY,5.0,1.0,0.0,Nkhotakota,Central,0.0,151.10707776391007,23,0.0,POLYGAMOUS MARRIED OR NON-FORMAL UNION,2
1FD09F641A8A49B5A967013526C2DA39,2.0234999656677246,4,0.0,CUSTOMARY,6.0,1.0,0.0,Lilongwe,Central,0.0,124.26120684486318,65,1.0,MONOGAMOUS MARRIED OR NON-FORMAL UNION,0
1FD0B8F69AF94567BCA66111F560E647,0.8094000220298767,2,0.0,CUSTOMARY,4.0,1.0,0.0,Salima,Central,0.0,149.21337263130644,63,0.0,DIVORCED,2
1FD2178580164F60980CFC6C95F4D1CB,1.2141000032424927,2,0.0,CUSTOMARY,2.0,1.0,0.0,Chitipa,North,0.0,54.11306859090347,85,1.0,WIDOW OR WIDOWER,0
1FD285ABEB764132B95680DE4E5BB73A,1.2141000032424927,3,0.0,CUSTOMARY,4.0,1.0,1.0,Lilongwe,Central,0.0,425.55791928161347,38,1.0,DIVORCED,5
1FD618B3364445298883FB2F8778B6B8,2.0234999656677246,3,0.0,FREEHOLD,6.0,1.0,0.0,Chikwawa,Southern,0.0,88.70102889017475,49,1.0,MONOGAMOUS MARRIED OR NON-FORMAL UNION,0
1FD8D6E3F9F9482C87C6033B06713AEF,1.0117499828338623,5,0.0,CUSTOMARY,8.0,1.0,1.0,Zomba City,Southern,1.0,82.46194707325097,62,0.0,MONOGAMOUS MARRIED OR NON-FORMAL UNION,6
1FDB4665CB58482BAA70E53E68AA0F05,3.6423001289367676,5,0.0,CUSTOMARY,10.0,1.0,1.0,Nkhatabay,North,0.0,17.626046537266642,50,1.0,MONOGAMOUS MARRIED OR NON-FORMAL UNION,1
1FDC64D3E0D84EB498A5F778611E6791,2.0234999656677246,4,0.0,CUSTOMARY,7.0,1.0,1.0,Kasungu,Central,0.0,104.04175208204086,58,1.0,POLYGAMOUS MARRIED OR NON-FORMAL UNION,5
1FDC959BB7434754A38F149EEE22CB24,2.0234999656677246,6,0.0,CUSTOMARY,6.0,1.0,0.0,Blantyre,Southern,0.0,56.84773973792226,46,1.0,MONOGAMOUS MARRIED OR NON-FORMAL UNION,1
1FDEFE476AA14F5A96B9508AE176132F,0.5665799975395203,5,0.0,CUSTOMARY,5.0,1.0,0.0,Machinga,Southern,0.0,206.5090767570734,20,0.0,MONOGAMOUS MARRIED OR NON-FORMAL UNION,2
1FE08F6364B247D684BC028EE52CFA9D,0.8094000220298767,2,0.0,CUSTOMARY,6.0,1.0,0.0,Kasungu,Central,0.0,368.274794848361,39,1.0,MONOGAMOUS MARRIED OR NON-FORMAL UNION,0
1FE2FDBA13AB4A88BA810028A2BCBDCD,0.20235000550746918,2,0.0,FREEHOLD,4.0,0.0,1.0,Karonga,North,1.0,164.19409654868818,28,1.0,MONOGAMOUS MARRIED OR NON-FORMAL UNION,4
1FE4E79891C0444ABD16D1F26C9C6646,1.416450023651123,3,0.0,CUSTOMARY,4.0,1.0,0.0,Chitipa,North,1.0,30.939150052474186,72,0.0,WIDOW OR WIDOWER,6
1FE626E905434CB4A119235D433761BD,0.8094000220298767,2,0.0,LEASEHOLD,5.0,1.0,0.0,Lilongwe City,Central,1.0,83.16839824245879,34,1.0,MONOGAMOUS MARRIED OR NON-FORMAL UNION,6
1FECB61AA8554017931C026C224B1C13,1.0117499828338623,3,0.0,FREEHOLD,4.0,1.0,0.0,Lilongwe,Central,0.0,471.73433052996944,39,1.0,MONOGAMOUS MARRIED OR NON-FORMAL UNION,0
1FED77F67E964A6081D0D7CDE502D9E0,1.6188000440597534,2,0.0,CUSTOMARY,4.0,0.0,0.0,Kasungu,Central,1.0,60.0240526678269,33,1.0,SEPARATED,4
1FED90373B7446DA81DA846B7A2E6D25,1.0117499828338623,3,0.0,LEASEHOLD,4.0,1.0,0.0,Dowa,Central,0.0,60.59184111299188,52,0.0,DIVORCED,2
1FEF585629634109993AB7C764497BCA,2.0234999656677246,5,0.0,OTHER(SPECIFY),9.0,1.0,0.0,Machinga,Southern,0.0,166.71006296799914,60,0.0,POLYGAMOUS MARRIED OR NON-FORMAL UNION,1
1FEF9DA390AF4766A81FE5BF5E24564F,1.8211500644683838,5,0.0,CUSTOMARY,10.0,1.0,1.0,Nkhotakota,Central,0.0,79.36505341920554,45,1.0,MONOGAMOUS MARRIED OR NON-FORMAL UNION,1
1FEFDD85080747A3B11F8A2E58EE70B1,1.0522199869155884,5,0.0,FREEHOLD,5.0,1.0,0.0,Blantyre,Southern,0.0,155.06521692577059,28,1.0,MONOGAMOUS MARRIED OR NON-FORMAL UNION,0
1FF5D165DE4241EEB0289E104BC5307C,2.630549907684326,5,0.0,FREEHOLD,8.0,1.0,0.0,Ntcheu,Central,0.0,221.4134845874995,53,0.0,WIDOW OR WIDOWER,1
1FF7D82B43CE49F595EDC7B7F3541A10,1.2141000032424927,2,0.0,CUSTOMARY,5.0,1.0,0.0,Balaka,Southern,0.0,78.71448122727958,77,1.0,MONOGAMOUS MARRIED OR NON-FORMAL UNION,0
1FF89B6BB5F84A54BA3924C5F0877DFB,0.8094000220298767,1,0.0,CUSTOMARY,3.0,1.0,0.0,Rumphi,North,0.0,124.82150020350991,62,0.0,WIDOW OR WIDOWER,2
1FFA2D68176F43A8ABDB2A05CA4939A9,4.755012855529785,12,0.0,CUSTOMARY,5.0,1.0,1.0,Lilongwe,Central,0.0,94.07737935178889,52,1.0,MONOGAMOUS MARRIED OR NON-FORMAL UNION,1
1FFF2B024D51462891088099888ADC92,1.1331599950790405,11,0.0,CUSTOMARY,7.0,1.0,0.0,Machinga,Southern,0.0,227.7108461139565,70,1.0,MONOGAMOUS MARRIED OR NON-FORMAL UNION,1
1FFFFAF3FE2847F9BF2D0D15AFF3344C,0.8094000220298767,1,0.0,CUSTOMARY,4.0,1.0,1.0,Balaka,Southern,0.0,221.91413520516875,37,0.0,WIDOW OR WIDOWER,5
2004BB20D21441D4B8496B57978F93C3,0.8094000220298767,3,1.0,CUSTOMARY,5.0,1.0,1.0,Chiradzulu,Southern,0.0,122.2562464196662,68,1.0,MONOGAMOUS MARRIED OR NON-FORMAL UNION,3
2004C8F8509E4944BD503E91B349101C,1.2141000032424927,3,0.0,STATE,9.0,1.0,0.0,Kasungu,Central,0.0,139.74303589747032,51,1.0,MONOGAMOUS MARRIED OR NON-FORMAL UNION,0
20063273D58A4290A078953E13F02018,0.40470001101493835,2,0.0,CUSTOMARY,3.0,1.0,0.0,Zomba,Southern,0.0,109.05847875338577,24,1.0,MONOGAMOUS MARRIED OR NON-FORMAL UNION,0
200800C4134742128FDAB4D463E10380,1.335510015487671,5,0.0,CUSTOMARY,2.0,1.0,0.0,Machinga,Southern,0.0,119.18364536945505,65,0.0,SEPARATED,2
200B3AE2E49A44BDBCAC8A1138E1F390,0.8094000220298767,2,0.0,FREEHOLD,4.0,1.0,0.0,Salima,Central,0.0,316.540332558147,38,1.0,MONOGAMOUS MARRIED OR NON-FORMAL UNION,0
200BD6E003B845CA81C79785E749A912,0.3642300069332123,4,0.0,CUSTOMARY,3.0,1.0,0.0,Chikwawa,Southern,0.0,176.8746784458913,67,0.0,DIVORCED,2
2011812E7F424F069CF8535FD346D27E,0.6070500016212463,2,0.0,CUSTOMARY,5.0,1.0,0.0,Lilongwe,Central,0.0,79.37427246826466,35,0.0,MONOGAMOUS MARRIED OR NON-FORMAL UNION,2
2012032A06FC4C54901AD1D7EA38D43B,2.630549907684326,4,0.0,CUSTOMARY,4.0,1.0,1.0,Ntchisi,Central,0.0,96.40087625614271,61,1.0,POLYGAMOUS MARRIED OR NON-FORMAL UNION,5
20127FE6F7AC495582A76D7E8AC2BD03,0.40470001101493835,1,0.0,CUSTOMARY,7.0,1.0,0.0,Mangochi,Southern,0.0,233.07385634740584,60,1.0,MONOGAMOUS MARRIED OR NON-FORMAL UNION,0
201A1BCF7302475387DC076F0DA6C274,1.416450023651123,5,0.0,LEASEHOLD,4.0,1.0,1.0,Dedza,Central,0.0,347.2157367896973,27,0.0,DIVORCED,5
201A356087A24C2E895D6B5534DBB3F7,0.8094000220298767,4,0.0,FREEHOLD,7.0,1.0,0.0,Balaka,Southern,0.0,96.42357798358834,46,0.0,DIVORCED,2
201A3CCA5D4645A6AD8414E5179AE401,1.0117499828338623,4,0.0,CUSTOMARY,4.0,1.0,1.0,Balaka,Southern,0.0,62.6664838267114,26,0.0,SEPARATED,5
201A45EE5D8341E9A6A230B4CF0873DB,1.6188000440597534,3,0.0,FREEHOLD,7.0,1.0,1.0,Lilongwe City,Central,1.0,227.2052178811936,29,0.0,MONOGAMOUS MARRIED OR NON-FORMAL UNION,6
201F3C9C6DCE448787135E3E146990FE,1.6188000440597534,3,0.0,CUSTOMARY,4.0,1.0,0.0,Ntchisi,Central,1.0,65.1494731162635,32,1.0,MONOGAMOUS MARRIED OR NON-FORMAL UNION,6
2024377267A24DBA8FD61E4FD9F7E1C7,3.237600088119507,4,0.0,CUSTOMARY,8.0,1.0,0.0,Mzimba,North,0.0,114.33687112927002,46,1.0,MONOGAMOUS MARRIED OR NON-FORMAL UNION,1
202684D97AF043B2B038C9071F499555,0.8903400301933289,3,0.0,CUSTOMARY,7.0,1.0,1.0,Balaka,Southern,0.0,96.16941544106322,52,1.0,MONOGAMOUS MARRIED OR NON-FORMAL UNION,5
2026FB03E3534F1DBDBD77536B7773CC,1.416450023651123,5,0.0,CUSTOMARY,7.0,1.0,0.0,Lilongwe,Central,0.0,82.75836394379674,62,1.0,POLYGAMOUS MARRIED OR NON-FORMAL UNION,0
20270FB54107419AB111A5B3DDED2CC2,1.7499957084655762,3,0.0,CUSTOMARY,5.0,1.0,0.0,Ntchisi,Central,0.0,89.25508219357594,41,1.0,MONOGAMOUS MARRIED OR NON-FORMAL UNION,0
202A387421344152B63FCAA342107039,1.2141000032424927,3,0.0,FREEHOLD,4.0,1.0,0.0,Dedza,Central,0.0,173.8428851464505,55,0.0,MONOGAMOUS MARRIED OR NON-FORMAL UNION,2
202F65784BE540B992160B8BCF1F5C59,1.1331599950790405,4,0.0,CUSTOMARY,10.0,1.0,0.0,Dedza,Central,0.0,301.92066162670073,22,0.0,SEPARATED,2
203489DE3B504CFD80809522F7C173FF,1.2141000032424927,2,0.0,CUSTOMARY,8.0,1.0,0.0,Mzuzu City,North,1.0,117.44328332739981,45,1.0,MONOGAMOUS MARRIED OR NON-FORMAL UNION,6
203669C7E6B94E98A8B1570F06532EDA,0.8094000220298767,3,0.0,CUSTOMARY,3.0,1.0,0.0,Karonga,North,0.0,100.31852702459068,85,1.0,MONOGAMOUS MARRIED OR NON-FORMAL UNION,0
203838413C67473AA30BEF8FBDBE1D8D,0.6070500016212463,2,0.0,CUSTOMARY,4.0,1.0,0.0,Mangochi,Southern,0.0,662.9290604296672,95,1.0,SEPARATED,0
20390FB1DDB94D96853E1336A867B4E7,0.6070500016212463,2,0.0,CUSTOMARY,4.0,1.0,0.0,Karonga,North,0.0,98.42803928996663,25,1.0,MONOGAMOUS MARRIED OR NON-FORMAL UNION,0
20402744379B4FA3B6F17E3E1002EF25,0.40470001101493835,2,0.0,FREEHOLD,3.0,1.0,1.0,Mchinji,Central,0.0,50.39252711216963,25,1.0,MONOGAMOUS MARRIED OR NON-FORMAL UNION,5
204151813CBA47D5A654E856942554A2,1.715928077697754,6,0.0,CUSTOMARY,5.0,1.0,0.0,Lilongwe,Central,0.0,216.41190123049685,37,1.0,MONOGAMOUS MARRIED OR NON-FORMAL UNION,0
2042D7C8E1D34A6EB85D438057E83D16,2.4282000064849854,6,0.0,FREEHOLD,3.0,1.0,0.0,Mzuzu City,North,1.0,405.7612324818012,26,1.0,MONOGAMOUS MARRIED OR NON-FORMAL UNION,6
2043A42EF58B46DCAD9105646D34EE4C,4.755012855529785,9,0.0,FREEHOLD,11.0,1.0,0.0,Ntcheu,Central,0.0,229.81370135012773,50,1.0,MONOGAMOUS MARRIED OR NON-FORMAL UNION,1
204703D95C7E4529AE41293797AB6E13,0.6070500612258911,4,0.0,CUSTOMARY,3.0,1.0,1.0,Mulanje,Southern,0.0,56.04208917805766,47,0.0,DIVORCED,5
2048B80BCAE54044ABE42D1957042948,0.6070500016212463,2,0.0,CUSTOMARY,6.0,1.0,0.0,Nkhotakota,Central,0.0,205.71601744215496,36,1.0,MONOGAMOUS MARRIED OR NON-FORMAL UNION,0
204BF3F0C7BF4CA59E76D87F228E2E6B,1.6188000440597534,4,0.0,FREEHOLD,7.0,1.0,0.0,Dedza,Central,0.0,124.27497788306565,48,0.0,MONOGAMOUS MARRIED OR NON-FORMAL UNION,2
204F5EF43CF742FEA1D7047C0A40378F,0.40470001101493835,2,0.0,CUSTOMARY,3.0,1.0,0.0,Dowa,Central,0.0,204.36338028701763,27,1.0,MONOGAMOUS MARRIED OR NON-FORMAL UNION,0
20507F92C38E4309B001FC01DF60D8F0,1.2141000032424927,2,0.0,CUSTOMARY,3.0,1.0,0.0,Mchinji,Central,0.0,92.60758743899238,23,1.0,MONOGAMOUS MARRIED OR NON-FORMAL UNION,0
205648982F7D4060976E40EA981DF302,2.4282000064849854,3,0.0,CUSTOMARY,5.0,1.0,1.0,Lilongwe,Central,0.0,79.09878236434854,37,1.0,MONOGAMOUS MARRIED OR NON-FORMAL UNION,5
2058E3EB076145A19D70151EA59104E6,0.6070500016212463,3,0.0,FREEHOLD,6.0,1.0,0.0,Dedza,Central,0.0,261.4365894247966,33,1.0,MONOGAMOUS MARRIED OR NON-FORMAL UNION,0
205B76FC0B4348C8B98E5BAC8F635751,0.20235000550746918,2,0.0,CUSTOMARY,2.0,1.0,0.0,Thyolo,Southern,0.0,202.53456905907368,25,1.0,MONOGAMOUS MARRIED OR NON-FORMAL UNION,0
2066D165A23C4BDFA028AD6B6E8DE5B8,0.5261099934577942,4,0.0,FREEHOLD,6.0,1.0,0.0,Zomba,Southern,0.0,247.0435695043145,73,0.0,WIDOW OR WIDOWER,2
206B79DEED3743B58470E7A7A66D2215,1.6188000440597534,3,0.0,CUSTOMARY,4.0,1.0,1.0,Machinga,Southern,0.0,267.28522164630743,85,1.0,MONOGAMOUS MARRIED OR NON-FORMAL UNION,5
206FF6E4F3A34D588F147B04E4295519,0.44517001509666443,5,1.0,CUSTOMARY,3.0,1.0,1.0,Chiradzulu,Southern,0.0,97.32488928858497,27,1.0,MONOGAMOUS MARRIED OR NON-FORMAL UNION,3
20722AA5B95A446B8DC2354EA52E4ACD,1.0117499828338623,4,0.0,FREEHOLD,3.0,1.0,0.0,Mzimba,North,0.0,230.287764455,74,0.0,WIDOW OR WIDOWER,2
20773D92A00545E7983A38510AC60A55,1.0117499828338623,2,0.0,FREEHOLD,3.0,1.0,1.0,Kasungu,Central,0.0,76.86446983519515,30,1.0,MONOGAMOUS MARRIED OR NON-FORMAL UNION,5
20775CB27C4E467FA82BC35FE67C59E4,0.8094000220298767,1,0.0,CUSTOMARY,4.0,1.0,0.0,Balaka,Southern,1.0,139.21395734419906,43,0.0,DIVORCED,6
2078D5A86DE4462299781C779D1F99CE,0.6070500016212463,2,0.0,FREEHOLD,4.0,1.0,0.0,Kasungu,Central,0.0,131.33984069579597,27,0.0,MONOGAMOUS MARRIED OR NON-FORMAL UNION,2
207E78E04043418280227C50BFD273C1,0.8094000220298767,3,0.0,LEASEHOLD,3.0,1.0,0.0,Ntchisi,Central,0.0,30.666445131603144,23,1.0,MONOGAMOUS MARRIED OR NON-FORMAL UNION,0
207F5B97DDAA4E8BB5222B022D82A136,3.6423001289367676,6,0.0,FREEHOLD,6.0,1.0,0.0,Zomba,Southern,0.0,195.0275789610342,47,1.0,MONOGAMOUS MARRIED OR NON-FORMAL UNION,1
2084757F747E4FB69FF36FC73B6A2A54,3.197129964828491,12,0.0,FREEHOLD,6.0,1.0,0.0,Nkhatabay,North,0.0,35.002287455258944,60,1.0,MONOGAMOUS MARRIED OR NON-FORMAL UNION,1
20848A3E379949E8888CB91614B62607,1.8211500644683838,5,1.0,CUSTOMARY,6.0,1.0,0.0,Lilongwe,Central,0.0,218.92862899650183,32,1.0,MONOGAMOUS MARRIED OR NON-FORMAL UNION,3
208A295FDDFB40359519A2C356F9C1FF,4.755012855529785,16,0.0,CUSTOMARY,4.0,1.0,0.0,Mzimba,North,0.0,99.66784488511992,51,0.0,MONOGAMOUS MARRIED OR NON-FORMAL UNION,1
20969F24836A4C3FBFC5AFE40B373B14,1.8211500644683838,4,0.0,CUSTOMARY,7.0,1.0,0.0,Kasungu,Central,0.0,148.40056415449774,41,1.0,MONOGAMOUS MARRIED OR NON-FORMAL UNION,0
209735ECB0CE43078448B89324C4EF4D,0.3237600028514862,2,1.0,FREEHOLD,5.0,1.0,0.0,Blantyre,Southern,0.0,216.69704958029672,30,1.0,MONOGAMOUS MARRIED OR NON-FORMAL UNION,3
20A024E78C4C483486F11EBCD81464B4,0.08094000071287155,2,0.0,FREEHOLD,5.0,0.0,1.0,Lilongwe,Central,0.0,126.40895844026242,52,1.0,MONOGAMOUS MARRIED OR NON-FORMAL UNION,4
20AE010063A44B70B3E6935139BB4B60,0.24281999468803406,3,0.0,FREEHOLD,5.0,1.0,0.0,Mangochi,Southern,0.0,397.86922520452595,34,1.0,MONOGAMOUS MARRIED OR NON-FORMAL UNION,0
20AE616934E74C9B8F3FE73E842C6FA4,1.2141000032424927,2,0.0,CUSTOMARY,4.0,1.0,0.0,Mangochi,Southern,0.0,258.1668835058346,24,1.0,MONOGAMOUS MARRIED OR NON-FORMAL UNION,0
20B06693DA0D490F8C9FC94125A0719E,0.8094000220298767,2,0.0,CUSTOMARY,4.0,1.0,0.0,Mzuzu City,North,1.0,143.36781173093462,44,1.0,MONOGAMOUS MARRIED OR NON-FORMAL UNION,6
20B066CE15284042B3DCD8D4B96CBA41,0.9712799787521362,2,0.0,CUSTOMARY,8.0,1.0,0.0,Blantyre City,Southern,1.0,377.7601150017478,31,0.0,MONOGAMOUS MARRIED OR NON-FORMAL UNION,6
20B1020E453142BAA34AD9CCCD9EF929,0.6070500016212463,2,0.0,CUSTOMARY,5.0,1.0,0.0,Mchinji,Central,0.0,54.34531926105103,38,1.0,WIDOW OR WIDOWER,0
20B315128B5F4922A88F3280B9F9FDEA,0.40470001101493835,2,0.0,CUSTOMARY,8.0,1.0,0.0,Nsanje,Southern,1.0,51.16587865804055,56,1.0,MONOGAMOUS MARRIED OR NON-FORMAL UNION,6
20B97644BE1B469D9F07E62D3FD54F58,1.416450023651123,5,0.0,FREEHOLD,4.0,1.0,1.0,Dowa,Central,0.0,111.65580026110952,32,1.0,MONOGAMOUS MARRIED OR NON-FORMAL UNION,5
20C0165E1D5B4033AABABAD175F68AD4,1.375980019569397,4,1.0,CUSTOMARY,4.0,1.0,0.0,Dedza,Central,0.0,327.68036185594264,52,0.0,WIDOW OR WIDOWER,3
20C05C33B3D747ABAEC2E670827351A5,2.0234999656677246,3,0.0,CUSTOMARY,9.0,1.0,1.0,Nkhatabay,North,0.0,84.73090809180763,58,1.0,MONOGAMOUS MARRIED OR NON-FORMAL UNION,5
20C446713D944D4A807A14137CDEF5F5,0.8094000220298767,2,0.0,FREEHOLD,4.0,1.0,0.0,Mzimba,North,0.0,115.69678478350788,72,0.0,WIDOW OR WIDOWER,2
20C495ADE6684DDD9A6337496BF0D3E3,0.6070500016212463,5,0.0,CUSTOMARY,5.0,1.0,1.0,Mangochi,Southern,0.0,6.6640565773486475,59,1.0,MONOGAMOUS MARRIED OR NON-FORMAL UNION,5
20C68236E1814726B24251A6EA2EAF44,1.0117499828338623,2,0.0,LEASEHOLD,6.0,1.0,0.0,Lilongwe City,Central,1.0,227.54852961209332,64,1.0,MONOGAMOUS MARRIED OR NON-FORMAL UNION,6
20CC34F153F34B088AAF7206A04FE05F,1.0117499828338623,3,0.0,LEASEHOLD,5.0,1.0,1.0,Mchinji,Central,0.0,103.28484045199907,43,1.0,MONOGAMOUS MARRIED OR NON-FORMAL UNION,5
20CF013788CD433CB2CF25618B15D463,1.6188000440597534,2,0.0,FREEHOLD,4.0,1.0,0.0,Neno,Southern,0.0,65.64644299431109,27,1.0,POLYGAMOUS MARRIED OR NON-FORMAL UNION,0
20D043B5A6BF462EB8D0B0822828BCAE,0.30352500081062317,2,0.0,CUSTOMARY,5.0,1.0,0.0,Thyolo,Southern,0.0,127.89439304437607,33,1.0,MONOGAMOUS MARRIED OR NON-FORMAL UNION,0
20D0903D7C2445F3B031E56C18D13291,0.9712799787521362,3,0.0,CUSTOMARY,6.0,1.0,0.0,Balaka,Southern,0.0,92.36046709813193,58,1.0,MONOGAMOUS MARRIED OR NON-FORMAL UNION,0
20D262ED05C34087AB32CE46DD5D8A54,1.416450023651123,5,0.0,CUSTOMARY,10.0,1.0,0.0,Mzimba,North,0.0,137.35815736785798,60,0.0,WIDOW OR WIDOWER,2
20D41ED9A4F446D2BAEA0856536E8A6A,0.6070500016212463,2,0.0,CUSTOMARY,3.0,1.0,0.0,Kasungu,Central,0.0,141.27051638289134,24,1.0,MONOGAMOUS MARRIED OR NON-FORMAL UNION,0
20D5A05389534B909B815490A556839E,1.8093974590301514,3,0.0,CUSTOMARY,3.0,1.0,0.0,Mangochi,Southern,0.0,142.18185201500634,61,1.0,MONOGAMOUS MARRIED OR NON-FORMAL UNION,0
20D5C1AEBEB1412A955700121DD34143,1.7402100563049316,4,0.0,FREEHOLD,6.0,1.0,0.0,Nkhotakota,Central,0.0,26.543691762890788,41,1.0,MONOGAMOUS MARRIED OR NON-FORMAL UNION,0
20DE37F7919542F28C3C89215E90AC15,0.7082250118255615,2,0.0,CUSTOMARY,2.0,1.0,1.0,Rumphi,North,0.0,89.02056734929837,28,1.0,MONOGAMOUS MARRIED OR NON-FORMAL UNION,5
20DEDDF0991A443293A0AF0251E5922C,0.9105750322341919,3,0.0,CUSTOMARY,4.0,1.0,0.0,Mchinji,Central,0.0,99.13579445992002,85,0.0,WIDOW OR WIDOWER,2
20DFC0E965FD4A31861422731193409D,1.5555130243301392,37,0.0,CUSTOMARY,9.0,1.0,1.0,Rumphi,North,0.0,96.49078213596776,52,1.0,MONOGAMOUS MARRIED OR NON-FORMAL UNION,1
20DFE0B42A524A28981F864EBA437F27,0.9105750322341919,3,0.0,CUSTOMARY,4.0,1.0,0.0,Zomba,Southern,0.0,164.78620771651939,30,0.0,SEPARATED,2
20E64934945940D9BE15174CACC25E7D,1.0117499828338623,2,0.0,CUSTOMARY,2.0,1.0,0.0,Rumphi,North,0.0,62.61940147853916,65,1.0,MONOGAMOUS MARRIED OR NON-FORMAL UNION,0
20E6612EE7D64A4CA7E063D9273928BB,0.7689300179481506,3,1.0,CUSTOMARY,6.0,1.0,1.0,Nkhatabay,North,0.0,84.73090809180763,34,1.0,MONOGAMOUS MARRIED OR NON-FORMAL UNION,3
20E6DF9B9F3744DBBB1F985AC1C6804E,0.12140999734401703,3,0.0,OTHER(SPECIFY),6.0,1.0,0.0,Karonga,North,0.0,85.44563714642766,39,1.0,MONOGAMOUS MARRIED OR NON-FORMAL UNION,0
20E8884348EE42789D02DA73EAC84797,0.40470001101493835,3,0.0,CUSTOMARY,2.0,1.0,1.0,Chiradzulu,Southern,0.0,81.55059005323724,77,1.0,MONOGAMOUS MARRIED OR NON-FORMAL UNION,5
20ED46F39B9644A29429346D594EA857,0.4856400191783905,3,0.0,CUSTOMARY,2.0,1.0,0.0,Lilongwe,Central,0.0,647.3653668437469,70,1.0,MONOGAMOUS MARRIED OR NON-FORMAL UNION,0
20F6EA150586440C8B7FF78CAC517AE4,1.0117499828338623,2,0.0,FREEHOLD,7.0,1.0,0.0,Neno,Southern,0.0,94.66394336814359,46,0.0,WIDOW OR WIDOWER,2
20F7B38855304D5587DD760FBCCEFF4A,1.517625093460083,4,0.0,FREEHOLD,4.0,1.0,0.0,Lilongwe,Central,0.0,74.27186753425889,25,1.0,MONOGAMOUS MARRIED OR NON-FORMAL UNION,0
20F932A960534007BC6AC62C29313FCC,0.8094000220298767,2,0.0,CUSTOMARY,3.0,1.0,0.0,Lilongwe,Central,0.0,143.19290805268014,22,1.0,MONOGAMOUS MARRIED OR NON-FORMAL UNION,0
20FE3315E43447E5B28495EDBA3DC5CE,0.9105750322341919,3,0.0,CUSTOMARY,4.0,1.0,0.0,Ntcheu,Central,0.0,211.17210653501365,42,0.0,SEPARATED,2
20FE76D2BCD949DDB3FC7E605FBD067A,0.5261099934577942,3,0.0,CUSTOMARY,6.0,1.0,0.0,Nkhotakota,Central,1.0,30.05830038238326,58,1.0,MONOGAMOUS MARRIED OR NON-FORMAL UNION,6
2101B0ABACBA467994762B60C5F3A3A8,0.6070500016212463,2,0.0,CUSTOMARY,4.0,1.0,1.0,Mchinji,Central,0.0,71.66279687708771,50,1.0,MONOGAMOUS MARRIED OR NON-FORMAL UNION,5
2102AD3608A64608B759AC48CFE0240E,0.9429510235786438,10,0.0,CUSTOMARY,8.0,1.0,1.0,Thyolo,Southern,0.0,91.20016940805442,51,1.0,MONOGAMOUS MARRIED OR NON-FORMAL UNION,1
